"Szál";"IntervallumTól";"IntervallumIg";"Megtalált prímek száma";"Indulási idő";"Idő";"Összefoglaló";"Módszer"
"3";"8333334";"10000000";"103889";"1475228445171";"6133";"";""
"1";"1";"5000000";"348513";"1475228445162";"9070";"";""
"2";"5000001";"8333333";"212177";"1475228445162";"9330";"";""
"3";"1";"10000000";"664579";"1475228445162";"9331";"true";"Prim6"
"4";"9001";"10000";"112";"1475228454531";"1";"";""
"2";"4001";"7000";"350";"1475228454531";"1";"";""
"1";"1";"4000";"550";"1475228454531";"1";"";""
"3";"7001";"9000";"217";"1475228454531";"1";"";""
"4";"1";"10000";"1229";"1475228454531";"3";"true";"Prim6"
"4";"90001";"100000";"879";"1475228454535";"7";"";""
"2";"40001";"70000";"2732";"1475228454535";"13";"";""
"1";"1";"40000";"4203";"1475228454535";"15";"";""
"3";"70001";"90000";"1778";"1475228454535";"11";"";""
"4";"1";"100000";"9592";"1475228454535";"15";"true";"Prim6"
"4";"900001";"1000000";"7224";"1475228454556";"137";"";""
"3";"700001";"900000";"14731";"1475228454553";"238";"";""
"1";"1";"400000";"33860";"1475228454552";"277";"";""
"2";"400001";"700000";"22683";"1475228454553";"292";"";""
"4";"1";"1000000";"78498";"1475228454551";"295";"true";"Prim6"
"4";"9000001";"10000000";"62090";"1475228454849";"5077";"";""
"3";"7000001";"9000000";"125841";"1475228454848";"7992";"";""
"1";"1";"4000000";"283146";"1475228454848";"8524";"";""
"2";"4000001";"7000000";"193502";"1475228454848";"9947";"";""
"4";"1";"10000000";"664579";"1475228454847";"9949";"true";"Prim6"
"1";"1";"3333";"470";"1475228464849";"0";"";""
"2";"3334";"6000";"313";"1475228464849";"0";"";""
"3";"6001";"8000";"224";"1475228464850";"0";"";""
"4";"8001";"9333";"147";"1475228464851";"0";"";""
"5";"9334";"10000";"75";"1475228464852";"0";"";""
"5";"1";"10000";"1229";"1475228464849";"3";"true";"Prim6"
"1";"1";"33333";"3569";"1475228464856";"9";"";""
"2";"33334";"60000";"2488";"1475228464856";"13";"";""
"3";"60001";"80000";"1780";"1475228464856";"15";"";""
"4";"80001";"93333";"1179";"1475228464866";"6";"";""
"5";"93334";"100000";"576";"1475228464872";"3";"";""
"5";"1";"100000";"9592";"1475228464854";"22";"true";"Prim6"
"4";"800001";"933333";"9760";"1475228464911";"222";"";""
"5";"933334";"1000000";"4787";"1475228464995";"151";"";""
"3";"600001";"800000";"14853";"1475228464878";"333";"";""
"2";"333334";"600000";"20433";"1475228464878";"337";"";""
"1";"1";"333333";"28665";"1475228464877";"355";"";""
"5";"1";"1000000";"78498";"1475228464876";"356";"true";"Prim6"
"5";"9333334";"10000000";"41336";"1475228465359";"3138";"";""
"4";"8000001";"9333333";"83466";"1475228465283";"5731";"";""
"1";"1";"3333333";"239119";"1475228465234";"6722";"";""
"3";"6000001";"8000000";"126928";"1475228465242";"7367";"";""
"2";"3333334";"6000000";"173730";"1475228465234";"8066";"";""
"5";"1";"10000000";"664579";"1475228465233";"8076";"true";"Prim6"
"1";"1";"2857";"415";"1475228473394";"0";"";""
"2";"2858";"5238";"282";"1475228473394";"0";"";""
"3";"5239";"7142";"217";"1475228473397";"1";"";""
"4";"7143";"8571";"153";"1475228473399";"0";"";""
"5";"8572";"9523";"112";"1475228473401";"0";"";""
"6";"9524";"10000";"50";"1475228473402";"0";"";""
"6";"1";"10000";"1229";"1475228473393";"12";"true";"Prim6"
"1";"1";"28571";"3108";"1475228473409";"8";"";""
"2";"28572";"52380";"2245";"1475228473411";"14";"";""
"3";"52381";"71428";"1721";"1475228473416";"11";"";""
"4";"71429";"85714";"1268";"1475228473423";"13";"";""
"5";"85715";"95238";"839";"1475228473429";"10";"";""
"6";"95239";"100000";"411";"1475228473440";"4";"";""
"6";"1";"100000";"9592";"1475228473408";"36";"true";"Prim6"
"1";"1";"285714";"24900";"1475228473447";"299";"";""
"2";"285715";"523809";"18453";"1475228473452";"386";"";""
"4";"714286";"857142";"10517";"1475228473544";"298";"";""
"3";"523810";"714285";"14269";"1475228473493";"352";"";""
"6";"952381";"1000000";"3415";"1475228473765";"95";"";""
"5";"857143";"952380";"6944";"1475228473623";"240";"";""
"6";"1";"1000000";"78498";"1475228473446";"418";"true";"Prim6"
"6";"9523810";"10000000";"29509";"1475228473991";"2869";"";""
"5";"8571429";"9523809";"59437";"1475228473906";"5322";"";""
"1";"1";"2857142";"207254";"1475228473866";"6712";"";""
"4";"7142858";"8571428";"89925";"1475228473875";"7276";"";""
"3";"5238096";"7142857";"121822";"1475228473868";"8153";"";""
"2";"2857143";"5238095";"156632";"1475228473867";"8342";"";""
"6";"1";"10000000";"664579";"1475228473866";"8343";"true";"Prim6"
"1";"1";"2500";"367";"1475228482259";"0";"";""
"2";"2501";"4642";"259";"1475228482259";"0";"";""
"3";"4643";"6428";"210";"1475228482260";"0";"";""
"4";"6429";"7857";"156";"1475228482261";"0";"";""
"5";"7858";"8928";"117";"1475228482264";"0";"";""
"6";"8929";"9642";"81";"1475228482264";"0";"";""
"7";"9643";"10000";"39";"1475228482265";"0";"";""
"7";"1";"10000";"1229";"1475228482258";"7";"true";"Prim6"
"1";"1";"25000";"2762";"1475228482268";"8";"";""
"3";"46429";"64285";"1640";"1475228482270";"9";"";""
"2";"25001";"46428";"2035";"1475228482269";"16";"";""
"5";"78572";"89285";"937";"1475228482281";"6";"";""
"4";"64286";"78571";"1273";"1475228482281";"8";"";""
"6";"89286";"96428";"638";"1475228482286";"4";"";""
"7";"96429";"100000";"307";"1475228482290";"1";"";""
"7";"1";"100000";"9592";"1475228482267";"24";"true";"Prim6"
"1";"1";"250000";"22044";"1475228482293";"221";"";""
"4";"642858";"785714";"10618";"1475228482326";"280";"";""
"3";"464286";"642857";"13497";"1475228482293";"313";"";""
"5";"785715";"892857";"7868";"1475228482397";"242";"";""
"6";"892858";"964285";"5176";"1475228482507";"173";"";""
"2";"250001";"464285";"16736";"1475228482293";"280";"";""
"7";"964286";"1000000";"2559";"1475228482640";"59";"";""
"7";"1";"1000000";"78498";"1475228482292";"408";"true";"Prim6"
"7";"9642858";"10000000";"22083";"1475228483092";"2672";"";""
"6";"8928572";"9642857";"44471";"1475228482959";"4692";"";""
"1";"1";"2500000";"183072";"1475228482703";"6453";"";""
"5";"7857143";"8928571";"67241";"1475228482845";"6479";"";""
"4";"6428572";"7857142";"90559";"1475228482792";"7278";"";""
"3";"4642858";"6428571";"114993";"1475228482755";"7630";"";""
"2";"2500001";"4642857";"142160";"1475228482709";"7698";"";""
"7";"1";"10000000";"664579";"1475228482703";"7704";"true";"Prim6"
"1";"1";"2222";"331";"1475228490451";"0";"";""
"2";"2223";"4166";"242";"1475228490451";"0";"";""
"3";"4167";"5833";"192";"1475228490452";"1";"";""
"4";"5834";"7222";"158";"1475228490453";"1";"";""
"5";"7223";"8333";"122";"1475228490455";"0";"";""
"6";"8334";"9166";"91";"1475228490457";"0";"";""
"7";"9167";"9722";"63";"1475228490457";"0";"";""
"8";"9723";"10000";"30";"1475228490460";"0";"";""
"8";"1";"10000";"1229";"1475228490451";"8";"true";"Prim6"
"1";"1";"22222";"2489";"1475228490464";"7";"";""
"3";"41667";"58333";"1546";"1475228490466";"9";"";""
"2";"22223";"41666";"1870";"1475228490465";"11";"";""
"4";"58334";"72222";"1242";"1475228490473";"8";"";""
"6";"83334";"91666";"725";"1475228490481";"4";"";""
"7";"91667";"97222";"495";"1475228490481";"3";"";""
"5";"72223";"83333";"987";"1475228490479";"7";"";""
"8";"97223";"100000";"238";"1475228490482";"5";"";""
"8";"1";"100000";"9592";"1475228490464";"24";"true";"Prim6"
"1";"1";"222222";"19797";"1475228490493";"158";"";""
"5";"722223";"833333";"8218";"1475228490530";"183";"";""
"2";"222223";"416666";"15334";"1475228490493";"231";"";""
"4";"583334";"722222";"10363";"1475228490497";"236";"";""
"3";"416667";"583333";"12707";"1475228490497";"234";"";""
"6";"833334";"916666";"6070";"1475228490596";"149";"";""
"7";"916667";"972222";"4034";"1475228490674";"80";"";""
"8";"972223";"1000000";"1975";"1475228490732";"31";"";""
"8";"1";"1000000";"78498";"1475228490493";"270";"true";"Prim6"
"8";"9722223";"10000000";"17158";"1475228491061";"2197";"";""
"7";"9166667";"9722222";"34604";"1475228490944";"4025";"";""
"6";"8333334";"9166666";"52127";"1475228490863";"5830";"";""
"1";"1";"2222222";"164165";"1475228490764";"6282";"";""
"5";"7222223";"8333333";"69958";"1475228490798";"6737";"";""
"2";"2222223";"4166666";"129976";"1475228490764";"7579";"";""
"4";"5833334";"7222222";"88610";"1475228490765";"7583";"";""
"3";"4166667";"5833333";"107981";"1475228490764";"7729";"";""
"8";"1";"10000000";"664579";"1475228490764";"7730";"true";"Prim6"
"1";"1";"2000";"303";"1475228498535";"0";"";""
"2";"2001";"3777";"222";"1475228498535";"0";"";""
"3";"3778";"5333";"181";"1475228498535";"0";"";""
"4";"5334";"6666";"153";"1475228498536";"0";"";""
"5";"6667";"7777";"126";"1475228498538";"0";"";""
"6";"7778";"8666";"93";"1475228498539";"0";"";""
"7";"8667";"9333";"76";"1475228498539";"0";"";""
"8";"9334";"9777";"51";"1475228498540";"0";"";""
"9";"9778";"10000";"24";"1475228498542";"0";"";""
"9";"1";"10000";"1229";"1475228498535";"7";"true";"Prim6"
"1";"1";"20000";"2262";"1475228498544";"6";"";""
"2";"20001";"37777";"1733";"1475228498544";"9";"";""
"4";"53334";"66666";"1205";"1475228498555";"7";"";""
"5";"66667";"77777";"1000";"1475228498556";"6";"";""
"3";"37778";"53333";"1445";"1475228498550";"14";"";""
"7";"86667";"93333";"593";"1475228498565";"3";"";""
"6";"77778";"86666";"778";"1475228498563";"7";"";""
"8";"93334";"97777";"381";"1475228498569";"4";"";""
"9";"97778";"100000";"195";"1475228498572";"1";"";""
"9";"1";"100000";"9592";"1475228498543";"32";"true";"Prim6"
"1";"1";"200000";"17984";"1475228498577";"130";"";""
"2";"200001";"377777";"14142";"1475228498578";"217";"";""
"3";"377778";"533333";"11955";"1475228498581";"224";"";""
"4";"533334";"666666";"9988";"1475228498616";"219";"";""
"5";"666667";"777777";"8232";"1475228498682";"178";"";""
"6";"777778";"866666";"6538";"1475228498757";"121";"";""
"8";"933334";"977777";"3199";"1475228498839";"64";"";""
"9";"977778";"1000000";"1588";"1475228498880";"31";"";""
"7";"866667";"933333";"4872";"1475228498807";"109";"";""
"9";"1";"1000000";"78498";"1475228498577";"339";"true";"Prim6"
"9";"9777778";"10000000";"13708";"1475228499553";"2020";"";""
"8";"9333334";"9777777";"27628";"1475228499351";"3945";"";""
"7";"8666667";"9333333";"41610";"1475228499249";"5450";"";""
"1";"1";"2000000";"148933";"1475228498920";"6064";"";""
"6";"7777778";"8666666";"55870";"1475228499137";"6488";"";""
"5";"6666667";"7777777";"70382";"1475228499036";"7163";"";""
"4";"5333334";"6666666";"85324";"1475228498959";"7442";"";""
"2";"2000001";"3777777";"119590";"1475228498920";"7487";"";""
"3";"3777778";"5333333";"101534";"1475228498924";"7605";"";""
"9";"1";"10000000";"664579";"1475228498919";"7611";"true";"Prim6"
"1";"1";"1818";"280";"1475228506547";"0";"";""
"2";"1819";"3454";"202";"1475228506547";"0";"";""
"3";"3455";"4909";"174";"1475228506551";"0";"";""
"4";"4910";"6181";"148";"1475228506552";"0";"";""
"5";"6182";"7272";"124";"1475228506552";"0";"";""
"6";"7273";"8181";"99";"1475228506553";"0";"";""
"7";"8182";"8909";"81";"1475228506556";"0";"";""
"8";"8910";"9454";"62";"1475228506557";"0";"";""
"9";"9455";"9818";"41";"1475228506557";"1";"";""
"10";"9819";"10000";"18";"1475228506558";"0";"";""
"10";"1";"10000";"1229";"1475228506547";"12";"true";"Prim6"
"1";"1";"18181";"2083";"1475228506561";"4";"";""
"2";"18182";"34545";"1608";"1475228506561";"5";"";""
"3";"34546";"49090";"1354";"1475228506561";"6";"";""
"5";"61819";"72727";"977";"1475228506570";"6";"";""
"4";"49091";"61818";"1171";"1475228506568";"10";"";""
"6";"72728";"81818";"808";"1475228506578";"5";"";""
"8";"89091";"94545";"488";"1475228506580";"3";"";""
"7";"81819";"89090";"629";"1475228506579";"4";"";""
"10";"98182";"100000";"162";"1475228506585";"2";"";""
"9";"94546";"98181";"312";"1475228506585";"2";"";""
"10";"1";"100000";"9592";"1475228506561";"28";"true";"Prim6"
"1";"1";"181818";"16477";"1475228506592";"108";"";""
"2";"181819";"345454";"13130";"1475228506592";"174";"";""
"3";"345455";"490909";"11226";"1475228506594";"180";"";""
"4";"490910";"618181";"9649";"1475228506631";"173";"";""
"5";"618182";"727272";"8104";"1475228506666";"173";"";""
"6";"727273";"818181";"6696";"1475228506734";"134";"";""
"7";"818182";"890909";"5333";"1475228506778";"96";"";""
"8";"890910";"945454";"3971";"1475228506813";"71";"";""
"9";"945455";"981818";"2612";"1475228506845";"44";"";""
"10";"981819";"1000000";"1300";"1475228506869";"20";"";""
"10";"1";"1000000";"78498";"1475228506592";"298";"true";"Prim6"
"10";"9818182";"10000000";"11180";"1475228507609";"1565";"";""
"9";"9454546";"9818181";"22633";"1475228507446";"3123";"";""
"8";"8909091";"9454545";"33996";"1475228507198";"4252";"";""
"1";"1";"1818181";"136327";"1475228506891";"5214";"";""
"7";"8181819";"8909090";"45600";"1475228507131";"5460";"";""
"6";"7272728";"8181818";"57236";"1475228507029";"6193";"";""
"2";"1818182";"3454545";"110873";"1475228506892";"6612";"";""
"5";"6181819";"7272727";"69444";"1475228506930";"6654";"";""
"4";"4909091";"6181818";"81897";"1475228506892";"6785";"";""
"3";"3454546";"4909090";"95393";"1475228506892";"6820";"";""
"10";"1";"10000000";"664579";"1475228506891";"6821";"true";"Prim6"
"1";"1";"1666";"261";"1475228513752";"0";"";""
"3";"3182";"4545";"165";"1475228513753";"0";"";""
"4";"4546";"5757";"142";"1475228513754";"0";"";""
"2";"1667";"3181";"189";"1475228513752";"0";"";""
"6";"6819";"7727";"105";"1475228513757";"0";"";""
"5";"5758";"6818";"119";"1475228513756";"2";"";""
"7";"7728";"8484";"78";"1475228513759";"0";"";""
"8";"8485";"9090";"68";"1475228513759";"1";"";""
"9";"9091";"9545";"54";"1475228513760";"0";"";""
"10";"9546";"9848";"33";"1475228513760";"1";"";""
"11";"9849";"10000";"15";"1475228513763";"0";"";""
"11";"1";"10000";"1229";"1475228513752";"11";"true";"Prim6"
"2";"16667";"31818";"1492";"1475228513765";"6";"";""
"1";"1";"16666";"1928";"1475228513765";"9";"";""
"4";"45455";"57575";"1119";"1475228513767";"8";"";""
"3";"31819";"45454";"1294";"1475228513766";"6";"";""
"6";"68182";"77272";"806";"1475228513777";"4";"";""
"5";"57576";"68181";"954";"1475228513776";"6";"";""
"8";"84849";"90909";"529";"1475228513781";"3";"";""
"7";"77273";"84848";"672";"1475228513779";"4";"";""
"10";"95455";"98484";"257";"1475228513783";"1";"";""
"11";"98485";"100000";"134";"1475228513784";"1";"";""
"9";"90910";"95454";"407";"1475228513782";"2";"";""
"11";"1";"100000";"9592";"1475228513764";"22";"true";"Prim6"
"1";"1";"166666";"15225";"1475228513788";"83";"";""
"2";"166667";"318181";"12228";"1475228513788";"125";"";""
"4";"454546";"575757";"9213";"1475228513790";"152";"";""
"3";"318182";"454545";"10597";"1475228513789";"179";"";""
"5";"575758";"681818";"7938";"1475228513824";"142";"";""
"6";"681819";"772727";"6737";"1475228513886";"118";"";""
"7";"772728";"848484";"5567";"1475228513938";"95";"";""
"9";"909091";"954545";"3284";"1475228513975";"59";"";""
"8";"848485";"909090";"4448";"1475228513969";"77";"";""
"10";"954546";"984848";"2171";"1475228514007";"42";"";""
"11";"984849";"1000000";"1090";"1475228514036";"17";"";""
"11";"1";"1000000";"78498";"1475228513787";"266";"true";"Prim6"
"11";"9848485";"10000000";"9307";"1475228514906";"1700";"";""
"10";"9545455";"9848484";"18861";"1475228514732";"3071";"";""
"9";"9090910";"9545454";"28298";"1475228514573";"4525";"";""
"1";"1";"1666666";"125796";"1475228514056";"5358";"";""
"8";"8484849";"9090909";"37944";"1475228514436";"5832";"";""
"7";"7727273";"8484848";"47545";"1475228514277";"6536";"";""
"6";"6818182";"7727272";"57587";"1475228514194";"6916";"";""
"2";"1666667";"3181818";"103168";"1475228514056";"7272";"";""
"5";"5757576";"6818181";"67720";"1475228514124";"7277";"";""
"3";"3181819";"4545454";"89910";"1475228514056";"7428";"";""
"4";"4545455";"5757575";"78443";"1475228514057";"7575";"";""
"11";"1";"10000000";"664579";"1475228514056";"7595";"true";"Prim6"
"1";"1";"1538";"242";"1475228521724";"0";"";""
"2";"1539";"2948";"182";"1475228521726";"0";"";""
"3";"2949";"4230";"155";"1475228521729";"1";"";""
"4";"4231";"5384";"130";"1475228521731";"0";"";""
"5";"5385";"6410";"125";"1475228521733";"0";"";""
"6";"6411";"7307";"97";"1475228521736";"0";"";""
"7";"7308";"8076";"83";"1475228521741";"0";"";""
"8";"8077";"8717";"72";"1475228521742";"0";"";""
"9";"8718";"9230";"58";"1475228521743";"0";"";""
"10";"9231";"9615";"42";"1475228521750";"0";"";""
"11";"9616";"9871";"32";"1475228521751";"0";"";""
"12";"9872";"10000";"11";"1475228521752";"0";"";""
"12";"1";"10000";"1229";"1475228521720";"33";"true";"Prim6"
"1";"1";"15384";"1798";"1475228521783";"25";"";""
"2";"15385";"29487";"1405";"1475228521812";"4";"";""
"3";"29488";"42307";"1220";"1475228521878";"6";"";""
"4";"42308";"53846";"1061";"1475228521932";"14";"";""
"5";"53847";"64102";"938";"1475228521966";"19";"";""
"6";"64103";"73076";"804";"1475228521994";"5";"";""
"7";"73077";"80769";"678";"1475228522000";"5";"";""
"8";"80770";"87179";"561";"1475228522006";"4";"";""
"9";"87180";"92307";"448";"1475228522011";"4";"";""
"10";"92308";"96153";"349";"1475228522015";"3";"";""
"11";"96154";"98717";"215";"1475228522019";"2";"";""
"12";"98718";"100000";"115";"1475228522024";"1";"";""
"12";"1";"100000";"9592";"1475228521757";"268";"true";"Prim6"
"1";"1";"153846";"14175";"1475228522031";"159";"";""
"2";"153847";"294871";"11429";"1475228522032";"163";"";""
"3";"294872";"423076";"10018";"1475228522053";"186";"";""
"4";"423077";"538461";"8837";"1475228522138";"154";"";""
"5";"538462";"641025";"7692";"1475228522204";"123";"";""
"6";"641026";"730769";"6685";"1475228522243";"118";"";""
"7";"730770";"807692";"5680";"1475228522292";"98";"";""
"8";"807693";"871794";"4703";"1475228522327";"89";"";""
"9";"871795";"923076";"3737";"1475228522362";"63";"";""
"10";"923077";"961538";"2775";"1475228522394";"51";"";""
"11";"961539";"987179";"1854";"1475228522418";"37";"";""
"12";"987180";"1000000";"913";"1475228522441";"17";"";""
"12";"1";"1000000";"78498";"1475228522030";"434";"true";"Prim6"
"12";"9871795";"10000000";"7880";"1475228523837";"1405";"";""
"11";"9615385";"9871794";"15910";"1475228523592";"2937";"";""
"10";"9230770";"9615384";"23929";"1475228523318";"4270";"";""
"1";"1";"1538461";"116861";"1475228522467";"5455";"";""
"9";"8717949";"9230769";"32011";"1475228523117";"5551";"";""
"8";"8076924";"8717948";"40243";"1475228522941";"6332";"";""
"7";"7307693";"8076923";"48457";"1475228522772";"6851";"";""
"2";"1538462";"2948717";"96500";"1475228522472";"7297";"";""
"6";"6410257";"7307692";"57091";"1475228522656";"7228";"";""
"3";"2948718";"4230769";"84970";"1475228522481";"7645";"";""
"5";"5384616";"6410256";"65671";"1475228522584";"7555";"";""
"4";"4230770";"5384615";"75056";"1475228522515";"7626";"";""
"12";"1";"10000000";"664579";"1475228522467";"7674";"true";"Prim6"
"1";"1";"1428";"225";"1475228530188";"0";"";""
"2";"1429";"2747";"175";"1475228530188";"0";"";""
"3";"2748";"3956";"148";"1475228530189";"0";"";""
"4";"3957";"5054";"128";"1475228530190";"0";"";""
"5";"5055";"6043";"112";"1475228530191";"0";"";""
"6";"6044";"6923";"102";"1475228530193";"0";"";""
"7";"6924";"7692";"86";"1475228530194";"0";"";""
"8";"7693";"8351";"69";"1475228530194";"0";"";""
"9";"8352";"8901";"63";"1475228530195";"0";"";""
"10";"8902";"9340";"47";"1475228530197";"0";"";""
"11";"9341";"9670";"38";"1475228530197";"0";"";""
"12";"9671";"9890";"27";"1475228530198";"0";"";""
"13";"9891";"10000";"9";"1475228530199";"0";"";""
"13";"1";"10000";"1229";"1475228530188";"13";"true";"Prim6"
"1";"1";"14285";"1676";"1475228530202";"4";"";""
"3";"27473";"39560";"1160";"1475228530203";"7";"";""
"2";"14286";"27472";"1325";"1475228530202";"8";"";""
