"Szál";"IntervallumTól";"IntervallumIg";"Megtalált prímek száma";"Indulási idõ";"Idõ";"Összefoglaló";"Módszer"
"2";"5000001";"8333333";"212177";"1475229071288";"12768";"";""
"3";"1";"10000000";"664579";"1475229071285";"12771";"true";"Prim6"
"4";"9001";"10000";"112";"1475229084057";"0";"";""
"3";"7001";"9000";"217";"1475229084057";"1";"";""
"2";"4001";"7000";"350";"1475229084057";"1";"";""
"1";"1";"4000";"550";"1475229084057";"3";"";""
"4";"1";"10000";"1229";"1475229084057";"4";"true";"Prim6"
"4";"90001";"100000";"879";"1475229084065";"7";"";""
"3";"70001";"90000";"1778";"1475229084065";"14";"";""
"2";"40001";"70000";"2732";"1475229084064";"19";"";""
"1";"1";"40000";"4203";"1475229084064";"25";"";""
"4";"1";"100000";"9592";"1475229084063";"28";"true";"Prim6"
"4";"900001";"1000000";"7224";"1475229084104";"233";"";""
"3";"700001";"900000";"14731";"1475229084097";"394";"";""
"1";"1";"400000";"33860";"1475229084097";"465";"";""
"2";"400001";"700000";"22683";"1475229084104";"508";"";""
"4";"1";"1000000";"78498";"1475229084096";"520";"true";"Prim6"
"4";"9000001";"10000000";"62090";"1475229084656";"6594";"";""
"3";"7000001";"9000000";"125841";"1475229084618";"11691";"";""
"1";"1";"4000000";"283146";"1475229084618";"12418";"";""
"2";"4000001";"7000000";"193502";"1475229084618";"13855";"";""
"4";"1";"10000000";"664579";"1475229084617";"13858";"true";"Prim6"
"4";"8001";"9333";"147";"1475229098477";"0";"";""
"3";"6001";"8000";"224";"1475229098477";"0";"";""
"2";"3334";"6000";"313";"1475229098477";"2";"";""
"5";"9334";"10000";"75";"1475229098480";"0";"";""
"1";"1";"3333";"470";"1475229098477";"3";"";""
"5";"1";"10000";"1229";"1475229098476";"4";"true";"Prim6"
"4";"80001";"93333";"1179";"1475229098483";"12";"";""
"3";"60001";"80000";"1780";"1475229098483";"12";"";""
"2";"33334";"60000";"2488";"1475229098483";"18";"";""
"5";"93334";"100000";"576";"1475229098502";"8";"";""
"1";"1";"33333";"3569";"1475229098483";"27";"";""
"5";"1";"100000";"9592";"1475229098481";"31";"true";"Prim6"
"5";"933334";"1000000";"4787";"1475229098532";"269";"";""
"4";"800001";"933333";"9760";"1475229098532";"557";"";""
"1";"1";"333333";"28665";"1475229098519";"726";"";""
"2";"333334";"600000";"20433";"1475229098519";"813";"";""
"3";"600001";"800000";"14853";"1475229098532";"800";"";""
"5";"1";"1000000";"78498";"1475229098513";"821";"true";"Prim6"
"5";"9333334";"10000000";"41336";"1475229099512";"5095";"";""
"4";"8000001";"9333333";"83466";"1475229099335";"9931";"";""
"1";"1";"3333333";"239119";"1475229099335";"11258";"";""
"3";"6000001";"8000000";"126928";"1475229099335";"11884";"";""
"2";"3333334";"6000000";"173730";"1475229099335";"12779";"";""
"5";"1";"10000000";"664579";"1475229099334";"12783";"true";"Prim6"
"3";"5239";"7142";"217";"1475229112119";"0";"";""
"2";"2858";"5238";"282";"1475229112119";"0";"";""
"6";"9524";"10000";"50";"1475229112121";"0";"";""
"5";"8572";"9523";"112";"1475229112121";"1";"";""
"4";"7143";"8571";"153";"1475229112121";"1";"";""
"1";"1";"2857";"415";"1475229112119";"5";"";""
"6";"1";"10000";"1229";"1475229112118";"10";"true";"Prim6"
"5";"85715";"95238";"839";"1475229112132";"7";"";""
"4";"71429";"85714";"1268";"1475229112132";"12";"";""
"3";"52381";"71428";"1721";"1475229112132";"16";"";""
"2";"28572";"52380";"2245";"1475229112132";"27";"";""
"1";"1";"28571";"3108";"1475229112132";"29";"";""
"6";"95239";"100000";"411";"1475229112163";"7";"";""
"6";"1";"100000";"9592";"1475229112130";"40";"true";"Prim6"
"4";"714286";"857142";"10517";"1475229112202";"576";"";""
"1";"1";"285714";"24900";"1475229112178";"604";"";""
"2";"285715";"523809";"18453";"1475229112180";"604";"";""
"5";"857143";"952380";"6944";"1475229112421";"401";"";""
"3";"523810";"714285";"14269";"1475229112202";"649";"";""
"6";"952381";"1000000";"3415";"1475229112792";"97";"";""
"6";"1";"1000000";"78498";"1475229112178";"713";"true";"Prim6"
"6";"9523810";"10000000";"29509";"1475229113088";"3972";"";""
"5";"8571429";"9523809";"59437";"1475229112896";"6655";"";""
"1";"1";"2857142";"207254";"1475229112894";"9038";"";""
"4";"7142858";"8571428";"89925";"1475229112894";"9323";"";""
"3";"5238096";"7142857";"121822";"1475229112894";"10637";"";""
"2";"2857143";"5238095";"156632";"1475229112894";"10873";"";""
"6";"1";"10000000";"664579";"1475229112892";"10877";"true";"Prim6"
"2";"2501";"4642";"259";"1475229123770";"1";"";""
"4";"6429";"7857";"156";"1475229123770";"1";"";""
"3";"4643";"6428";"210";"1475229123770";"1";"";""
"5";"7858";"8928";"117";"1475229123771";"3";"";""
"6";"8929";"9642";"81";"1475229123773";"1";"";""
"1";"1";"2500";"367";"1475229123770";"6";"";""
"7";"9643";"10000";"39";"1475229123777";"1";"";""
"7";"1";"10000";"1229";"1475229123770";"8";"true";"Prim6"
"4";"64286";"78571";"1273";"1475229123780";"9";"";""
"2";"25001";"46428";"2035";"1475229123780";"12";"";""
"3";"46429";"64285";"1640";"1475229123780";"13";"";""
"7";"96429";"100000";"307";"1475229123796";"3";"";""
"6";"89286";"96428";"638";"1475229123796";"6";"";""
"1";"1";"25000";"2762";"1475229123780";"26";"";""
"5";"78572";"89285";"937";"1475229123796";"13";"";""
"7";"1";"100000";"9592";"1475229123778";"31";"true";"Prim6"
"1";"1";"250000";"22044";"1475229123811";"298";"";""
"5";"785715";"892857";"7868";"1475229123890";"264";"";""
"3";"464286";"642857";"13497";"1475229123811";"364";"";""
"4";"642858";"785714";"10618";"1475229123885";"330";"";""
"2";"250001";"464285";"16736";"1475229123811";"407";"";""
"7";"964286";"1000000";"2559";"1475229124152";"78";"";""
"6";"892858";"964285";"5176";"1475229124152";"140";"";""
"7";"1";"1000000";"78498";"1475229123811";"482";"true";"Prim6"
"7";"9642858";"10000000";"22083";"1475229124327";"4155";"";""
"6";"8928572";"9642857";"44471";"1475229124327";"6949";"";""
"5";"7857143";"8928571";"67241";"1475229124294";"9181";"";""
"1";"1";"2500000";"183072";"1475229124294";"9242";"";""
"4";"6428572";"7857142";"90559";"1475229124294";"10552";"";""
"3";"4642858";"6428571";"114993";"1475229124294";"11283";"";""
"2";"2500001";"4642857";"142160";"1475229124294";"11327";"";""
"7";"1";"10000000";"664579";"1475229124293";"11330";"true";"Prim6"
"2";"2223";"4166";"242";"1475229135624";"1";"";""
"3";"4167";"5833";"192";"1475229135625";"0";"";""
"4";"5834";"7222";"158";"1475229135625";"0";"";""
"5";"7223";"8333";"122";"1475229135625";"0";"";""
"1";"1";"2222";"331";"1475229135624";"1";"";""
"6";"8334";"9166";"91";"1475229135628";"0";"";""
"7";"9167";"9722";"63";"1475229135629";"0";"";""
"8";"9723";"10000";"30";"1475229135629";"0";"";""
"8";"1";"10000";"1229";"1475229135624";"5";"true";"Prim6"
"4";"58334";"72222";"1242";"1475229135632";"10";"";""
"2";"22223";"41666";"1870";"1475229135632";"11";"";""
"3";"41667";"58333";"1546";"1475229135632";"11";"";""
"1";"1";"22222";"2489";"1475229135631";"16";"";""
"7";"91667";"97222";"495";"1475229135643";"6";"";""
"6";"83334";"91666";"725";"1475229135643";"8";"";""
"8";"97223";"100000";"238";"1475229135651";"3";"";""
"5";"72223";"83333";"987";"1475229135643";"15";"";""
"8";"1";"100000";"9592";"1475229135631";"27";"true";"Prim6"
"8";"972223";"1000000";"1975";"1475229135698";"45";"";""
"7";"916667";"972222";"4034";"1475229135695";"155";"";""
"6";"833334";"916666";"6070";"1475229135664";"225";"";""
"1";"1";"222222";"19797";"1475229135662";"305";"";""
"5";"722223";"833333";"8218";"1475229135664";"317";"";""
"4";"583334";"722222";"10363";"1475229135664";"359";"";""
"3";"416667";"583333";"12707";"1475229135662";"368";"";""
"2";"222223";"416666";"15334";"1475229135662";"376";"";""
"8";"1";"1000000";"78498";"1475229135661";"379";"true";"Prim6"
"8";"9722223";"10000000";"17158";"1475229136077";"2509";"";""
"7";"9166667";"9722222";"34604";"1475229136077";"5175";"";""
"6";"8333334";"9166666";"52127";"1475229136075";"7704";"";""
"1";"1";"2222222";"164165";"1475229136042";"8471";"";""
"5";"7222223";"8333333";"69958";"1475229136044";"9239";"";""
"4";"5833334";"7222222";"88610";"1475229136042";"10043";"";""
"3";"4166667";"5833333";"107981";"1475229136042";"10350";"";""
"2";"2222223";"4166666";"129976";"1475229136042";"10369";"";""
"8";"1";"10000000";"664579";"1475229136041";"10370";"true";"Prim6"
"4";"5334";"6666";"153";"1475229146415";"0";"";""
"5";"6667";"7777";"126";"1475229146415";"0";"";""
"6";"7778";"8666";"93";"1475229146415";"0";"";""
"3";"3778";"5333";"181";"1475229146415";"0";"";""
"1";"1";"2000";"303";"1475229146415";"2";"";""
"2";"2001";"3777";"222";"1475229146415";"2";"";""
"7";"8667";"9333";"76";"1475229146418";"0";"";""
"8";"9334";"9777";"51";"1475229146421";"0";"";""
"9";"9778";"10000";"24";"1475229146421";"1";"";""
"9";"1";"10000";"1229";"1475229146413";"9";"true";"Prim6"
"2";"20001";"37777";"1733";"1475229146426";"10";"";""
"1";"1";"20000";"2262";"1475229146426";"10";"";""
"4";"53334";"66666";"1205";"1475229146436";"8";"";""
"7";"86667";"93333";"593";"1475229146443";"5";"";""
"6";"77778";"86666";"778";"1475229146443";"5";"";""
"3";"37778";"53333";"1445";"1475229146436";"14";"";""
"5";"66667";"77777";"1000";"1475229146443";"11";"";""
"9";"97778";"100000";"195";"1475229146451";"4";"";""
"8";"93334";"97777";"381";"1475229146451";"4";"";""
"9";"1";"100000";"9592";"1475229146425";"33";"true";"Prim6"
"1";"1";"200000";"17984";"1475229146462";"195";"";""
"4";"533334";"666666";"9988";"1475229146462";"250";"";""
"2";"200001";"377777";"14142";"1475229146462";"277";"";""
"3";"377778";"533333";"11955";"1475229146462";"314";"";""
"8";"933334";"977777";"3199";"1475229146676";"117";"";""
"7";"866667";"933333";"4872";"1475229146676";"181";"";""
"6";"777778";"866666";"6538";"1475229146676";"202";"";""
"9";"977778";"1000000";"1588";"1475229146879";"44";"";""
"5";"666667";"777777";"8232";"1475229146669";"265";"";""
"9";"1";"1000000";"78498";"1475229146459";"475";"true";"Prim6"
"9";"9777778";"10000000";"13708";"1475229149035";"2423";"";""
"8";"9333334";"9777777";"27628";"1475229148445";"4592";"";""
"7";"8666667";"9333333";"41610";"1475229147914";"6516";"";""
"1";"1";"2000000";"148933";"1475229146936";"7592";"";""
"6";"7777778";"8666666";"55870";"1475229147526";"7950";"";""
"5";"6666667";"7777777";"70382";"1475229146936";"8942";"";""
"2";"2000001";"3777777";"119590";"1475229146936";"9564";"";""
"3";"3777778";"5333333";"101534";"1475229146936";"9673";"";""
"4";"5333334";"6666666";"85324";"1475229147151";"9471";"";""
"9";"1";"10000000";"664579";"1475229146934";"9688";"true";"Prim6"
"2";"1819";"3454";"202";"1475229156626";"0";"";""
"4";"4910";"6181";"148";"1475229156626";"0";"";""
"3";"3455";"4909";"174";"1475229156626";"0";"";""
"5";"6182";"7272";"124";"1475229156626";"0";"";""
"1";"1";"1818";"280";"1475229156625";"1";"";""
"6";"7273";"8181";"99";"1475229156628";"1";"";""
"7";"8182";"8909";"81";"1475229156629";"0";"";""
"8";"8910";"9454";"62";"1475229156629";"0";"";""
"9";"9455";"9818";"41";"1475229156629";"0";"";""
"10";"9819";"10000";"18";"1475229156629";"1";"";""
"10";"1";"10000";"1229";"1475229156624";"8";"true";"Prim6"
"1";"1";"18181";"2083";"1475229156632";"7";"";""
"4";"49091";"61818";"1171";"1475229156633";"8";"";""
"3";"34546";"49090";"1354";"1475229156633";"8";"";""
"2";"18182";"34545";"1608";"1475229156633";"10";"";""
"10";"98182";"100000";"162";"1475229156644";"2";"";""
"9";"94546";"98181";"312";"1475229156644";"3";"";""
"8";"89091";"94545";"488";"1475229156643";"5";"";""
"6";"72728";"81818";"808";"1475229156643";"7";"";""
"7";"81819";"89090";"629";"1475229156643";"8";"";""
"5";"61819";"72727";"977";"1475229156641";"11";"";""
"10";"1";"100000";"9592";"1475229156632";"20";"true";"Prim6"
"1";"1";"181818";"16477";"1475229156652";"187";"";""
"2";"181819";"345454";"13130";"1475229156652";"238";"";""
"3";"345455";"490909";"11226";"1475229156654";"237";"";""
"10";"981819";"1000000";"1300";"1475229156894";"33";"";""
"4";"490910";"618181";"9649";"1475229156654";"278";"";""
"9";"945455";"981818";"2612";"1475229156894";"74";"";""
"8";"890910";"945454";"3971";"1475229156894";"106";"";""
"5";"618182";"727272";"8104";"1475229156765";"243";"";""
"7";"818182";"890909";"5333";"1475229156894";"162";"";""
"6";"727273";"818181";"6696";"1475229156894";"178";"";""
"10";"1";"1000000";"78498";"1475229156652";"420";"true";"Prim6"
"10";"9818182";"10000000";"11180";"1475229159607";"2686";"";""
"9";"9454546";"9818181";"22633";"1475229158846";"5013";"";""
"1";"1";"1818181";"136327";"1475229157072";"8187";"";""
"8";"8909091";"9454545";"33996";"1475229158214";"7158";"";""
"7";"8181819";"8909090";"45600";"1475229157698";"8332";"";""
"6";"7272728";"8181818";"57236";"1475229157357";"9653";"";""
"5";"6181819";"7272727";"69444";"1475229157142";"10121";"";""
"2";"1818182";"3454545";"110873";"1475229157072";"10259";"";""
"4";"4909091";"6181818";"81897";"1475229157072";"10656";"";""
"3";"3454546";"4909090";"95393";"1475229157072";"10712";"";""
"10";"1";"10000000";"664579";"1475229157072";"10712";"true";"Prim6"
"2";"1667";"3181";"189";"1475229167797";"0";"";""
"1";"1";"1666";"261";"1475229167797";"1";"";""
"3";"3182";"4545";"165";"1475229167799";"0";"";""
"4";"4546";"5757";"142";"1475229167802";"0";"";""
"5";"5758";"6818";"119";"1475229167804";"0";"";""
"7";"7728";"8484";"78";"1475229167810";"0";"";""
"6";"6819";"7727";"105";"1475229167810";"0";"";""
"8";"8485";"9090";"68";"1475229167813";"2";"";""
"9";"9091";"9545";"54";"1475229167816";"0";"";""
"11";"9849";"10000";"15";"1475229167832";"0";"";""
"10";"9546";"9848";"33";"1475229167832";"2";"";""
"11";"1";"10000";"1229";"1475229167788";"47";"true";"Prim6"
"2";"16667";"31818";"1492";"1475229167856";"9";"";""
"1";"1";"16666";"1928";"1475229167856";"30";"";""
"6";"68182";"77272";"806";"1475229167887";"8";"";""
"5";"57576";"68181";"954";"1475229167887";"8";"";""
"4";"45455";"57575";"1119";"1475229167887";"10";"";""
"7";"77273";"84848";"672";"1475229167897";"5";"";""
"3";"31819";"45454";"1294";"1475229167887";"29";"";""
"11";"98485";"100000";"134";"1475229167930";"1";"";""
"10";"95455";"98484";"257";"1475229167930";"1";"";""
"9";"90910";"95454";"407";"1475229167930";"3";"";""
"8";"84849";"90909";"529";"1475229167930";"5";"";""
"11";"1";"100000";"9592";"1475229167838";"99";"true";"Prim6"
"11";"984849";"1000000";"1090";"1475229168016";"26";"";""
"10";"954546";"984848";"2171";"1475229168016";"124";"";""
"9";"909091";"954545";"3284";"1475229168003";"244";"";""
"8";"848485";"909090";"4448";"1475229167983";"275";"";""
"1";"1";"166666";"15225";"1475229167939";"337";"";""
"7";"772728";"848484";"5567";"1475229167983";"294";"";""
"2";"166667";"318181";"12228";"1475229167939";"382";"";""
"6";"681819";"772727";"6737";"1475229167983";"342";"";""
"4";"454546";"575757";"9213";"1475229167939";"415";"";""
"5";"575758";"681818";"7938";"1475229167983";"398";"";""
"3";"318182";"454545";"10597";"1475229167939";"444";"";""
"11";"1";"1000000";"78498";"1475229167938";"454";"true";"Prim6"
"11";"9848485";"10000000";"9307";"1475229168510";"2388";"";""
"10";"9545455";"9848484";"18861";"1475229168498";"4500";"";""
"9";"9090910";"9545454";"28298";"1475229168484";"5537";"";""
"8";"8484849";"9090909";"37944";"1475229168477";"6871";"";""
"1";"1";"1666666";"125796";"1475229168396";"7099";"";""
"7";"7727273";"8484848";"47545";"1475229168462";"7797";"";""
"2";"1666667";"3181818";"103168";"1475229168396";"8770";"";""
"5";"5757576";"6818181";"67720";"1475229168443";"8962";"";""
"6";"6818182";"7727272";"57587";"1475229168449";"9028";"";""
"4";"4545455";"5757575";"78443";"1475229168443";"9217";"";""
"3";"3181819";"4545454";"89910";"1475229168443";"9276";"";""
"11";"1";"10000000";"664579";"1475229168394";"9325";"true";"Prim6"
"3";"2949";"4230";"155";"1475229177721";"0";"";""
"2";"1539";"2948";"182";"1475229177719";"2";"";""
"4";"4231";"5384";"130";"1475229177721";"0";"";""
"5";"5385";"6410";"125";"1475229177721";"1";"";""
"1";"1";"1538";"242";"1475229177719";"3";"";""
"6";"6411";"7307";"97";"1475229177721";"1";"";""
"8";"8077";"8717";"72";"1475229177722";"0";"";""
"11";"9616";"9871";"32";"1475229177722";"0";"";""
"9";"8718";"9230";"58";"1475229177722";"0";"";""
"7";"7308";"8076";"83";"1475229177722";"0";"";""
"12";"9872";"10000";"11";"1475229177722";"2";"";""
"10";"9231";"9615";"42";"1475229177722";"2";"";""
"12";"1";"10000";"1229";"1475229177719";"5";"true";"Prim6"
"1";"1";"15384";"1798";"1475229177724";"6";"";""
"3";"29488";"42307";"1220";"1475229177725";"7";"";""
"2";"15385";"29487";"1405";"1475229177725";"8";"";""
"6";"64103";"73076";"804";"1475229177730";"7";"";""
"5";"53847";"64102";"938";"1475229177730";"7";"";""
"10";"92308";"96153";"349";"1475229177737";"4";"";""
"9";"87180";"92307";"448";"1475229177737";"6";"";""
"8";"80770";"87179";"561";"1475229177737";"6";"";""
"12";"98718";"100000";"115";"1475229177744";"0";"";""
"11";"96154";"98717";"215";"1475229177743";"3";"";""
"4";"42308";"53846";"1061";"1475229177730";"17";"";""
"7";"73077";"80769";"678";"1475229177737";"11";"";""
"12";"1";"100000";"9592";"1475229177724";"24";"true";"Prim6"
"1";"1";"153846";"14175";"1475229177750";"210";"";""
"5";"538462";"641025";"7692";"1475229177750";"227";"";""
"2";"153847";"294871";"11429";"1475229177750";"277";"";""
"3";"294872";"423076";"10018";"1475229177750";"278";"";""
"12";"987180";"1000000";"913";"1475229178017";"22";"";""
"4";"423077";"538461";"8837";"1475229177750";"300";"";""
"11";"961539";"987179";"1854";"1475229178017";"80";"";""
"10";"923077";"961538";"2775";"1475229177984";"114";"";""
"9";"871795";"923076";"3737";"1475229177983";"141";"";""
"8";"807693";"871794";"4703";"1475229177983";"170";"";""
"7";"730770";"807692";"5680";"1475229177983";"222";"";""
"6";"641026";"730769";"6685";"1475229177983";"250";"";""
"12";"1";"1000000";"78498";"1475229177750";"484";"true";"Prim6"
"12";"9871795";"10000000";"7880";"1475229182205";"1929";"";""
"1";"1";"1538461";"116861";"1475229178238";"6289";"";""
"11";"9615385";"9871794";"15910";"1475229181318";"3560";"";""
"10";"9230770";"9615384";"23929";"1475229180589";"5144";"";""
"9";"8717949";"9230769";"32011";"1475229179959";"6467";"";""
"8";"8076924";"8717948";"40243";"1475229178945";"7628";"";""
"2";"1538462";"2948717";"96500";"1475229178238";"9105";"";""
"6";"6410257";"7307692";"57091";"1475229178551";"9101";"";""
"7";"7307693";"8076923";"48457";"1475229179431";"8318";"";""
"5";"5384616";"6410256";"65671";"1475229178517";"9298";"";""
"3";"2948718";"4230769";"84970";"1475229178251";"9581";"";""
"4";"4230770";"5384615";"75056";"1475229178252";"9643";"";""
"12";"1";"10000000";"664579";"1475229178235";"9660";"true";"Prim6"
"3";"2748";"3956";"148";"1475229187896";"0";"";""
"4";"3957";"5054";"128";"1475229187896";"0";"";""
"2";"1429";"2747";"175";"1475229187896";"0";"";""
"6";"6044";"6923";"102";"1475229187896";"0";"";""
"1";"1";"1428";"225";"1475229187896";"0";"";""
"5";"5055";"6043";"112";"1475229187896";"0";"";""
"8";"7693";"8351";"69";"1475229187896";"1";"";""
"9";"8352";"8901";"63";"1475229187897";"0";"";""
"11";"9341";"9670";"38";"1475229187897";"0";"";""
"10";"8902";"9340";"47";"1475229187897";"0";"";""
"7";"6924";"7692";"86";"1475229187896";"1";"";""
"12";"9671";"9890";"27";"1475229187897";"0";"";""
"13";"9891";"10000";"9";"1475229187899";"0";"";""
"13";"1";"10000";"1229";"1475229187896";"3";"true";"Prim6"
"1";"1";"14285";"1676";"1475229187900";"6";"";""
"2";"14286";"27472";"1325";"1475229187900";"6";"";""
"3";"27473";"39560";"1160";"1475229187900";"7";"";""
"4";"39561";"50549";"1024";"1475229187900";"7";"";""
