"Szál";"IntervallumTól";"IntervallumIg";"Megtalált prímek száma";"Indulási idő";"Idő";"Összefoglaló";"Módszer"
"5";"857143";"952380";"6944";"1475232911122";"118";"";""
"6";"952381";"1000000";"3415";"1475232911197";"49";"";""
"6";"1";"1000000";"78498";"1475232911017";"231";"true";"Prim6"
"6";"9523810";"10000000";"29509";"1475232911524";"1873";"";""
"5";"8571429";"9523809";"59437";"1475232911425";"3389";"";""
"1";"1";"2857142";"207254";"1475232911250";"4293";"";""
"4";"7142858";"8571428";"89925";"1475232911379";"4302";"";""
"3";"5238096";"7142857";"121822";"1475232911304";"4749";"";""
"2";"2857143";"5238095";"156632";"1475232911250";"4921";"";""
"6";"1";"10000000";"664579";"1475232911250";"4921";"true";"Prim6"
"1";"1";"2500";"367";"1475232916201";"0";"";""
"4";"6429";"7857";"156";"1475232916201";"0";"";""
"3";"4643";"6428";"210";"1475232916201";"0";"";""
"2";"2501";"4642";"259";"1475232916201";"0";"";""
"5";"7858";"8928";"117";"1475232916201";"1";"";""
"6";"8929";"9642";"81";"1475232916202";"0";"";""
"7";"9643";"10000";"39";"1475232916202";"0";"";""
"7";"1";"10000";"1229";"1475232916200";"2";"true";"Prim6"
"1";"1";"25000";"2762";"1475232916202";"5";"";""
"3";"46429";"64285";"1640";"1475232916202";"6";"";""
"4";"64286";"78571";"1273";"1475232916203";"5";"";""
"2";"25001";"46428";"2035";"1475232916202";"6";"";""
"7";"96429";"100000";"307";"1475232916209";"1";"";""
"6";"89286";"96428";"638";"1475232916208";"2";"";""
"5";"78572";"89285";"937";"1475232916208";"3";"";""
"7";"1";"100000";"9592";"1475232916202";"9";"true";"Prim6"
"1";"1";"250000";"22044";"1475232916211";"108";"";""
"3";"464286";"642857";"13497";"1475232916211";"129";"";""
"2";"250001";"464285";"16736";"1475232916211";"148";"";""
"4";"642858";"785714";"10618";"1475232916211";"151";"";""
"5";"785715";"892857";"7868";"1475232916280";"100";"";""
"7";"964286";"1000000";"2559";"1475232916358";"33";"";""
"6";"892858";"964285";"5176";"1475232916332";"59";"";""
"7";"1";"1000000";"78498";"1475232916211";"180";"true";"Prim6"
"7";"9642858";"10000000";"22083";"1475232916606";"1354";"";""
"6";"8928572";"9642857";"44471";"1475232916530";"2407";"";""
"1";"1";"2500000";"183072";"1475232916392";"3338";"";""
"5";"7857143";"8928571";"67241";"1475232916428";"3316";"";""
"4";"6428572";"7857142";"90559";"1475232916393";"3953";"";""
"2";"2500001";"4642857";"142160";"1475232916393";"4237";"";""
"3";"4642858";"6428571";"114993";"1475232916393";"4242";"";""
"7";"1";"10000000";"664579";"1475232916392";"4243";"true";"Prim6"
"1";"1";"2222";"331";"1475232920673";"0";"";""
"2";"2223";"4166";"242";"1475232920673";"1";"";""
"3";"4167";"5833";"192";"1475232920674";"0";"";""
"4";"5834";"7222";"158";"1475232920674";"0";"";""
"5";"7223";"8333";"122";"1475232920674";"1";"";""
"6";"8334";"9166";"91";"1475232920675";"0";"";""
"7";"9167";"9722";"63";"1475232920676";"0";"";""
"8";"9723";"10000";"30";"1475232920676";"0";"";""
"8";"1";"10000";"1229";"1475232920673";"3";"true";"Prim6"
"1";"1";"22222";"2489";"1475232920677";"5";"";""
"2";"22223";"41666";"1870";"1475232920677";"6";"";""
"3";"41667";"58333";"1546";"1475232920678";"5";"";""
"4";"58334";"72222";"1242";"1475232920682";"5";"";""
"6";"83334";"91666";"725";"1475232920685";"3";"";""
"7";"91667";"97222";"495";"1475232920686";"2";"";""
"5";"72223";"83333";"987";"1475232920684";"4";"";""
"8";"97223";"100000";"238";"1475232920689";"0";"";""
"8";"1";"100000";"9592";"1475232920677";"13";"true";"Prim6"
"1";"1";"222222";"19797";"1475232920690";"88";"";""
"2";"222223";"416666";"15334";"1475232920690";"112";"";""
"3";"416667";"583333";"12707";"1475232920691";"105";"";""
"4";"583334";"722222";"10363";"1475232920692";"130";"";""
"5";"722223";"833333";"8218";"1475232920726";"100";"";""
"8";"972223";"1000000";"1975";"1475232920824";"17";"";""
"7";"916667";"972222";"4034";"1475232920805";"38";"";""
"6";"833334";"916666";"6070";"1475232920792";"57";"";""
"8";"1";"1000000";"78498";"1475232920690";"160";"true";"Prim6"
"8";"9722223";"10000000";"17158";"1475232921301";"1178";"";""
"7";"9166667";"9722222";"34604";"1475232921099";"2280";"";""
"6";"8333334";"9166666";"52127";"1475232920996";"3068";"";""
"1";"1";"2222222";"164165";"1475232920850";"3411";"";""
"5";"7222223";"8333333";"69958";"1475232920916";"3586";"";""
"4";"5833334";"7222222";"88610";"1475232920850";"4123";"";""
"2";"2222223";"4166666";"129976";"1475232920850";"4191";"";""
"3";"4166667";"5833333";"107981";"1475232920850";"4194";"";""
"8";"1";"10000000";"664579";"1475232920850";"4194";"true";"Prim6"
"1";"1";"2000";"303";"1475232925057";"0";"";""
"3";"3778";"5333";"181";"1475232925057";"1";"";""
"2";"2001";"3777";"222";"1475232925057";"0";"";""
"4";"5334";"6666";"153";"1475232925058";"1";"";""
"5";"6667";"7777";"126";"1475232925059";"0";"";""
"6";"7778";"8666";"93";"1475232925059";"0";"";""
"7";"8667";"9333";"76";"1475232925059";"0";"";""
"8";"9334";"9777";"51";"1475232925059";"0";"";""
"9";"9778";"10000";"24";"1475232925059";"0";"";""
"9";"1";"10000";"1229";"1475232925057";"3";"true";"Prim6"
"1";"1";"20000";"2262";"1475232925060";"3";"";""
"2";"20001";"37777";"1733";"1475232925060";"5";"";""
"3";"37778";"53333";"1445";"1475232925060";"6";"";""
"4";"53334";"66666";"1205";"1475232925064";"4";"";""
"5";"66667";"77777";"1000";"1475232925065";"4";"";""
"6";"77778";"86666";"778";"1475232925066";"3";"";""
"9";"97778";"100000";"195";"1475232925069";"1";"";""
"8";"93334";"97777";"381";"1475232925069";"2";"";""
"7";"86667";"93333";"593";"1475232925069";"2";"";""
"9";"1";"100000";"9592";"1475232925060";"11";"true";"Prim6"
"1";"1";"200000";"17984";"1475232925071";"89";"";""
"2";"200001";"377777";"14142";"1475232925071";"119";"";""
"3";"377778";"533333";"11955";"1475232925072";"144";"";""
"4";"533334";"666666";"9988";"1475232925118";"123";"";""
"5";"666667";"777777";"8232";"1475232925201";"93";"";""
"7";"866667";"933333";"4872";"1475232925255";"71";"";""
"6";"777778";"866666";"6538";"1475232925238";"88";"";""
"8";"933334";"977777";"3199";"1475232925288";"40";"";""
"9";"977778";"1000000";"1588";"1475232925326";"17";"";""
"9";"1";"1000000";"78498";"1475232925071";"271";"true";"Prim6"
"9";"9777778";"10000000";"13708";"1475232926088";"1138";"";""
"8";"9333334";"9777777";"27628";"1475232925873";"2232";"";""
"7";"8666667";"9333333";"41610";"1475232925666";"3320";"";""
"1";"1";"2000000";"148933";"1475232925344";"3744";"";""
"6";"7777778";"8666666";"55870";"1475232925585";"3843";"";""
"5";"6666667";"7777777";"70382";"1475232925484";"4297";"";""
"2";"2000001";"3777777";"119590";"1475232925344";"4621";"";""
"4";"5333334";"6666666";"85324";"1475232925418";"4583";"";""
"3";"3777778";"5333333";"101534";"1475232925367";"4692";"";""
"9";"1";"10000000";"664579";"1475232925343";"4717";"true";"Prim6"
"1";"1";"1818";"280";"1475232930102";"0";"";""
"2";"1819";"3454";"202";"1475232930103";"0";"";""
"3";"3455";"4909";"174";"1475232930107";"0";"";""
"4";"4910";"6181";"148";"1475232930108";"1";"";""
"5";"6182";"7272";"124";"1475232930109";"1";"";""
"6";"7273";"8181";"99";"1475232930110";"0";"";""
"7";"8182";"8909";"81";"1475232930110";"1";"";""
"8";"8910";"9454";"62";"1475232930111";"0";"";""
"9";"9455";"9818";"41";"1475232930111";"0";"";""
"10";"9819";"10000";"18";"1475232930112";"0";"";""
"10";"1";"10000";"1229";"1475232930101";"12";"true";"Prim6"
"1";"1";"18181";"2083";"1475232930113";"5";"";""
"2";"18182";"34545";"1608";"1475232930115";"4";"";""
"3";"34546";"49090";"1354";"1475232930116";"4";"";""
"4";"49091";"61818";"1171";"1475232930119";"4";"";""
"6";"72728";"81818";"808";"1475232930121";"3";"";""
"5";"61819";"72727";"977";"1475232930120";"4";"";""
"7";"81819";"89090";"629";"1475232930125";"2";"";""
"9";"94546";"98181";"312";"1475232930128";"1";"";""
"8";"89091";"94545";"488";"1475232930127";"2";"";""
"10";"98182";"100000";"162";"1475232930130";"0";"";""
"10";"1";"100000";"9592";"1475232930113";"18";"true";"Prim6"
"1";"1";"181818";"16477";"1475232930131";"63";"";""
"2";"181819";"345454";"13130";"1475232930132";"94";"";""
"3";"345455";"490909";"11226";"1475232930137";"107";"";""
"4";"490910";"618181";"9649";"1475232930166";"104";"";""
"5";"618182";"727272";"8104";"1475232930198";"84";"";""
"6";"727273";"818181";"6696";"1475232930229";"71";"";""
"7";"818182";"890909";"5333";"1475232930271";"60";"";""
"10";"981819";"1000000";"1300";"1475232930316";"16";"";""
"8";"890910";"945454";"3971";"1475232930282";"58";"";""
"9";"945455";"981818";"2612";"1475232930306";"34";"";""
"10";"1";"1000000";"78498";"1475232930131";"209";"true";"Prim6"
"10";"9818182";"10000000";"11180";"1475232931059";"979";"";""
"9";"9454546";"9818181";"22633";"1475232930878";"1993";"";""
"8";"8909091";"9454545";"33996";"1475232930710";"2879";"";""
"1";"1";"1818181";"136327";"1475232930341";"3641";"";""
"7";"8181819";"8909090";"45600";"1475232930577";"3730";"";""
"6";"7272728";"8181818";"57236";"1475232930543";"4127";"";""
"2";"1818182";"3454545";"110873";"1475232930342";"4350";"";""
"5";"6181819";"7272727";"69444";"1475232930452";"4329";"";""
"3";"3454546";"4909090";"95393";"1475232930344";"4477";"";""
"4";"4909091";"6181818";"81897";"1475232930382";"4455";"";""
"10";"1";"10000000";"664579";"1475232930341";"4497";"true";"Prim6"
"1";"1";"1666";"261";"1475232934872";"0";"";""
"2";"1667";"3181";"189";"1475232934872";"0";"";""
"3";"3182";"4545";"165";"1475232934872";"1";"";""
"4";"4546";"5757";"142";"1475232934873";"0";"";""
"5";"5758";"6818";"119";"1475232934873";"0";"";""
"6";"6819";"7727";"105";"1475232934873";"0";"";""
"7";"7728";"8484";"78";"1475232934873";"0";"";""
"8";"8485";"9090";"68";"1475232934874";"0";"";""
"9";"9091";"9545";"54";"1475232934874";"0";"";""
"10";"9546";"9848";"33";"1475232934874";"0";"";""
"11";"9849";"10000";"15";"1475232934874";"0";"";""
"11";"1";"10000";"1229";"1475232934872";"3";"true";"Prim6"
"1";"1";"16666";"1928";"1475232934875";"3";"";""
"2";"16667";"31818";"1492";"1475232934875";"4";"";""
"3";"31819";"45454";"1294";"1475232934875";"4";"";""
"4";"45455";"57575";"1119";"1475232934875";"4";"";""
"5";"57576";"68181";"954";"1475232934878";"3";"";""
"7";"77273";"84848";"672";"1475232934879";"3";"";""
"8";"84849";"90909";"529";"1475232934879";"3";"";""
"6";"68182";"77272";"806";"1475232934879";"3";"";""
"11";"98485";"100000";"134";"1475232934882";"1";"";""
"10";"95455";"98484";"257";"1475232934882";"1";"";""
"9";"90910";"95454";"407";"1475232934882";"1";"";""
"11";"1";"100000";"9592";"1475232934875";"8";"true";"Prim6"
"2";"166667";"318181";"12228";"1475232934884";"76";"";""
"1";"1";"166666";"15225";"1475232934884";"91";"";""
"4";"454546";"575757";"9213";"1475232934884";"81";"";""
"3";"318182";"454545";"10597";"1475232934884";"91";"";""
"5";"575758";"681818";"7938";"1475232934919";"92";"";""
"8";"848485";"909090";"4448";"1475232934979";"49";"";""
"7";"772728";"848484";"5567";"1475232934977";"57";"";""
"6";"681819";"772727";"6737";"1475232934969";"69";"";""
"9";"909091";"954545";"3284";"1475232935011";"37";"";""
"11";"984849";"1000000";"1090";"1475232935037";"15";"";""
"10";"954546";"984848";"2171";"1475232935028";"27";"";""
"11";"1";"1000000";"78498";"1475232934884";"171";"true";"Prim6"
"11";"9848485";"10000000";"9307";"1475232935933";"773";"";""
"10";"9545455";"9848484";"18861";"1475232935754";"1620";"";""
"9";"9090910";"9545454";"28298";"1475232935589";"2291";"";""
"1";"1";"1666666";"125796";"1475232935055";"2942";"";""
"8";"8484849";"9090909";"37944";"1475232935415";"2907";"";""
"7";"7727273";"8484848";"47545";"1475232935303";"3282";"";""
"6";"6818182";"7727272";"57587";"1475232935160";"3652";"";""
"2";"1666667";"3181818";"103168";"1475232935055";"3822";"";""
"5";"5757576";"6818181";"67720";"1475232935095";"3854";"";""
"4";"4545455";"5757575";"78443";"1475232935061";"3936";"";""
"3";"3181819";"4545454";"89910";"1475232935057";"4011";"";""
"11";"1";"10000000";"664579";"1475232935055";"4012";"true";"Prim6"
"1";"1";"1538";"242";"1475232939111";"0";"";""
"2";"1539";"2948";"182";"1475232939112";"0";"";""
"3";"2949";"4230";"155";"1475232939112";"0";"";""
"4";"4231";"5384";"130";"1475232939112";"1";"";""
"5";"5385";"6410";"125";"1475232939113";"0";"";""
"6";"6411";"7307";"97";"1475232939113";"1";"";""
"7";"7308";"8076";"83";"1475232939114";"0";"";""
"8";"8077";"8717";"72";"1475232939114";"0";"";""
"9";"8718";"9230";"58";"1475232939114";"0";"";""
"10";"9231";"9615";"42";"1475232939115";"0";"";""
"11";"9616";"9871";"32";"1475232939115";"0";"";""
"12";"9872";"10000";"11";"1475232939115";"0";"";""
"12";"1";"10000";"1229";"1475232939110";"6";"true";"Prim6"
"1";"1";"15384";"1798";"1475232939116";"3";"";""
"3";"29488";"42307";"1220";"1475232939116";"5";"";""
"2";"15385";"29487";"1405";"1475232939116";"5";"";""
"4";"42308";"53846";"1061";"1475232939120";"4";"";""
"6";"64103";"73076";"804";"1475232939122";"2";"";""
"5";"53847";"64102";"938";"1475232939121";"4";"";""
"7";"73077";"80769";"678";"1475232939122";"4";"";""
"8";"80770";"87179";"561";"1475232939125";"2";"";""
"10";"92308";"96153";"349";"1475232939125";"2";"";""
"9";"87180";"92307";"448";"1475232939125";"2";"";""
"11";"96154";"98717";"215";"1475232939126";"1";"";""
"12";"98718";"100000";"115";"1475232939127";"0";"";""
"12";"1";"100000";"9592";"1475232939116";"11";"true";"Prim6"
"1";"1";"153846";"14175";"1475232939128";"49";"";""
"2";"153847";"294871";"11429";"1475232939128";"67";"";""
"3";"294872";"423076";"10018";"1475232939128";"73";"";""
"4";"423077";"538461";"8837";"1475232939128";"88";"";""
"5";"538462";"641025";"7692";"1475232939162";"74";"";""
"7";"730770";"807692";"5680";"1475232939202";"59";"";""
"6";"641026";"730769";"6685";"1475232939194";"68";"";""
"8";"807693";"871794";"4703";"1475232939216";"51";"";""
"9";"871795";"923076";"3737";"1475232939236";"41";"";""
"12";"987180";"1000000";"913";"1475232939268";"11";"";""
"11";"961539";"987179";"1854";"1475232939265";"21";"";""
"10";"923077";"961538";"2775";"1475232939261";"33";"";""
"12";"1";"1000000";"78498";"1475232939128";"166";"true";"Prim6"
"12";"9871795";"10000000";"7880";"1475232940350";"843";"";""
"11";"9615385";"9871794";"15910";"1475232940124";"1523";"";""
"1";"1";"1538461";"116861";"1475232939296";"2962";"";""
"10";"9230770";"9615384";"23929";"1475232939960";"2344";"";""
"9";"8717949";"9230769";"32011";"1475232939786";"2786";"";""
"8";"8076924";"8717948";"40243";"1475232939625";"3254";"";""
"7";"7307693";"8076923";"48457";"1475232939483";"3633";"";""
"6";"6410257";"7307692";"57091";"1475232939411";"3784";"";""
"2";"1538462";"2948717";"96500";"1475232939299";"3946";"";""
"4";"4230770";"5384615";"75056";"1475232939301";"4056";"";""
"3";"2948718";"4230769";"84970";"1475232939300";"4080";"";""
"5";"5384616";"6410256";"65671";"1475232939345";"4038";"";""
"12";"1";"10000000";"664579";"1475232939296";"4087";"true";"Prim6"
"1";"1";"1428";"225";"1475232943419";"0";"";""
"2";"1429";"2747";"175";"1475232943419";"0";"";""
"3";"2748";"3956";"148";"1475232943419";"1";"";""
"4";"3957";"5054";"128";"1475232943420";"0";"";""
"5";"5055";"6043";"112";"1475232943420";"0";"";""
"6";"6044";"6923";"102";"1475232943420";"0";"";""
"7";"6924";"7692";"86";"1475232943420";"1";"";""
"8";"7693";"8351";"69";"1475232943421";"0";"";""
"9";"8352";"8901";"63";"1475232943421";"0";"";""
"10";"8902";"9340";"47";"1475232943421";"1";"";""
"11";"9341";"9670";"38";"1475232943422";"0";"";""
"12";"9671";"9890";"27";"1475232943422";"0";"";""
"13";"9891";"10000";"9";"1475232943422";"0";"";""
"13";"1";"10000";"1229";"1475232943419";"4";"true";"Prim6"
"1";"1";"14285";"1676";"1475232943423";"3";"";""
"2";"14286";"27472";"1325";"1475232943424";"3";"";""
"3";"27473";"39560";"1160";"1475232943424";"4";"";""
"4";"39561";"50549";"1024";"1475232943425";"4";"";""
"5";"50550";"60439";"910";"1475232943427";"3";"";""
"6";"60440";"69230";"779";"1475232943428";"3";"";""
"8";"76924";"83516";"590";"1475232943430";"3";"";""
"7";"69231";"76923";"688";"1475232943430";"3";"";""
"9";"83517";"89010";"469";"1475232943431";"3";"";""
"11";"93407";"96703";"289";"1475232943434";"2";"";""
"12";"96704";"98901";"185";"1475232943435";"1";"";""
"10";"89011";"93406";"399";"1475232943434";"2";"";""
"13";"98902";"100000";"98";"1475232943436";"1";"";""
"13";"1";"100000";"9592";"1475232943423";"14";"true";"Prim6"
"1";"1";"142857";"13252";"1475232943438";"48";"";""
"2";"142858";"274725";"10761";"1475232943439";"63";"";""
"3";"274726";"395604";"9509";"1475232943440";"68";"";""
"4";"395605";"505494";"8432";"1475232943449";"70";"";""
"5";"505495";"604395";"7478";"1475232943482";"65";"";""
"7";"692308";"769230";"5698";"1475232943509";"57";"";""
"6";"604396";"692307";"6545";"1475232943505";"66";"";""
"8";"769231";"835164";"4869";"1475232943520";"57";"";""
"12";"967033";"989010";"1567";"1475232943579";"27";"";""
"10";"890110";"934065";"3201";"1475232943569";"39";"";""
"11";"934066";"967032";"2375";"1475232943578";"35";"";""
"9";"835165";"890109";"4018";"1475232943549";"66";"";""
"13";"989011";"1000000";"793";"1475232943607";"10";"";""
"13";"1";"1000000";"78498";"1475232943437";"179";"true";"Prim6"
"13";"9890110";"10000000";"6750";"1475232945135";"701";"";""
"12";"9670330";"9890109";"13592";"1475232944798";"1517";"";""
"1";"1";"1428571";"109097";"1475232943617";"2804";"";""
"11";"9340660";"9670329";"20540";"1475232944547";"2098";"";""
"10";"8901099";"9340659";"27412";"1475232944320";"2799";"";""
"9";"8351649";"8901098";"34418";"1475232944131";"3309";"";""
"2";"1428572";"2747252";"90718";"1475232943618";"3960";"";""
"8";"7692308";"8351648";"41452";"1475232943982";"3832";"";""
"5";"5054946";"6043956";"63625";"1475232943652";"4163";"";""
"7";"6923077";"7692307";"48661";"1475232943875";"3957";"";""
"3";"2747253";"3956043";"80494";"1475232943618";"4221";"";""
"4";"3956044";"5054945";"71738";"1475232943619";"4284";"";""
"6";"6043957";"6923076";"56082";"1475232943725";"4224";"";""
"13";"1";"10000000";"664579";"1475232943617";"4333";"true";"Prim6"
"1";"1";"1333";"217";"1475232948005";"0";"";""
"2";"1334";"2571";"158";"1475232948007";"0";"";""
"3";"2572";"3714";"143";"1475232948010";"0";"";""
"4";"3715";"4761";"123";"1475232948011";"0";"";""
"5";"4762";"5714";"111";"1475232948013";"0";"";""
"6";"5715";"6571";"98";"1475232948015";"0";"";""
"7";"6572";"7333";"85";"1475232948018";"1";"";""
"8";"7334";"8000";"72";"1475232948023";"0";"";""
"9";"8001";"8571";"60";"1475232948032";"0";"";""
"10";"8572";"9047";"57";"1475232948038";"1";"";""
"11";"9048";"9428";"42";"1475232948040";"0";"";""
"12";"9429";"9714";"31";"1475232948041";"0";"";""
"13";"9715";"9904";"24";"1475232948042";"0";"";""
"14";"9905";"10000";"8";"1475232948043";"0";"";""
"14";"1";"10000";"1229";"1475232948002";"42";"true";"Prim6"
"1";"1";"13333";"1583";"1475232948046";"4";"";""
"2";"13334";"25714";"1248";"1475232948050";"3";"";""
"3";"25715";"37142";"1105";"1475232948052";"4";"";""
"4";"37143";"47619";"972";"1475232948057";"5";"";""
"5";"47620";"57142";"886";"1475232948062";"4";"";""
"6";"57143";"65714";"771";"1475232948068";"2";"";""
"7";"65715";"73333";"678";"1475232948079";"3";"";""
"8";"73334";"80000";"594";"1475232948085";"6";"";""
"9";"80001";"85714";"505";"1475232948086";"9";"";""
"10";"85715";"90476";"417";"1475232948097";"2";"";""
"11";"90477";"94285";"333";"1475232948099";"1";"";""
"12";"94286";"97142";"254";"1475232948102";"2";"";""
"13";"97143";"99047";"163";"1475232948107";"1";"";""
"14";"99048";"100000";"83";"1475232948111";"0";"";""
